Date,Symbol,Open,High,Low,Close,Volume,Marketcap
2020-12-31,DPZ,384.6,385.4,379.62,383.28,369647,141678302.16
2021-01-04,DPZ,383,383.295,377.02,379.49,571892,217027295.08
2021-01-05,DPZ,378,382.22,377.805,381.23,449645,171418163.35
2021-01-06,DPZ,378.01,385.7,377.42,384.76,553033,212784977.08
2021-01-07,DPZ,378.11,387.29,378.11,382.96,424224,162460823.04
2021-01-08,DPZ,382.28,388.94,381.19,388.83,399361,155283537.63
2021-01-11,DPZ,389.51,397.4,387.95,390.54,581099,226942403.46
2021-01-12,DPZ,391.91,394.31,384.2,385.42,1009530,389093052.6
2021-01-13,DPZ,385,387.89,381.82,381.86,707016,269981129.76
2021-01-14,DPZ,385.43,385.43,373.64,373.8,597123,223204577.4
2021-01-15,DPZ,374.8,377.23,371.34,375.44,457804,171877933.76
2021-01-19,DPZ,377.9,379.615,372.58,372.81,459473,171296129.13
2021-01-20,DPZ,373.5,379.225,371,378.93,363566,137766064.38
2021-01-21,DPZ,379,382.74,376,381.02,398331,151772077.62
2021-01-22,DPZ,381.57,381.57,375.86,380.53,309185,117654168.05
2021-01-25,DPZ,381.24,384,376.65,378.49,385620,145953313.8
2021-01-26,DPZ,378.5,380.99,374,378.84,520594,197221830.96
2021-01-27,DPZ,376.87,381,371.04,377.36,582581,219842766.16
2021-01-28,DPZ,378.24,378.24,366.5,371.47,689821,256247806.87
2021-01-29,DPZ,371.33,376.98,369.71,370.69,320574,118833576.06
2021-02-01,DPZ,370,375.99,368.2512,371.43,412820,153333732.6
2021-02-02,DPZ,374.6,382.87,373.64,377.44,401925,151702572
2021-02-03,DPZ,376.68,379.85,372,373.32,448436,167410127.52
2021-02-04,DPZ,373.77,374.465,371,373.15,416721,155499441.15
2021-02-05,DPZ,374.07,382.1,373.49,377.02,457135,172349037.7
2021-02-08,DPZ,375.29,380.4899,374.51,380.06,401552,152613853.12
2021-02-09,DPZ,380.3,384.3,379.04,382.99,359295,137606392.05
2021-02-10,DPZ,384.02,386.48,381.09,382.06,424636,162236430.16
2021-02-11,DPZ,383.27,385.9427,380.99,385.2,391623,150853179.6
2021-02-12,DPZ,385.07,388.05,382.31,385.18,304597,117324672.46
2021-02-16,DPZ,386.17,387.46,377.68,377.71,403518,152412783.78
2021-02-17,DPZ,377.1,377.1,370.67,376.49,505302,190241149.98
2021-02-18,DPZ,375.67,378.9,374.46,377.11,268210,101144673.1
2021-02-19,DPZ,378.08,378.24,371,371.46,443491,164739166.86
2021-02-22,DPZ,371,371.99,361.19,365.16,717149,261874128.84
2021-02-23,DPZ,364,369.03,358.36,366.73,606150,222293389.5
2021-02-24,DPZ,367.35,368.47,360.01,364.59,555567,202554172.53
2021-02-25,DPZ,340,344.185,331.22,339.09,2494146,845739967.14
2021-02-26,DPZ,339.26,348.64,337.1,346.35,1223037,423598864.95
2021-03-01,DPZ,349.56,349.6,344.515,345.21,1052730,363412923.3
2021-03-02,DPZ,345.57,347.5,340.94,343.07,514188,176402477.16
2021-03-03,DPZ,340.98,342.64,332.2795,332.58,730762,243036825.96
2021-03-04,DPZ,332.93,338.92,326.66,330.53,705272,233113554.16
2021-03-05,DPZ,330.19,331.39,319.71,330.15,684659,226040168.85
2021-03-08,DPZ,330,336.6,325.63,333.5,937464,312644244
2021-03-09,DPZ,339.36,354.61,337.08,354.1,1314649,465517210.9
2021-03-10,DPZ,356.63,360.74,352.46,357.93,1518895,543658087.35
2021-03-11,DPZ,358.75,362.45,355.09,358.53,931160,333848794.8
2021-03-12,DPZ,353.73,361.63,353.23,361.37,617877,223282211.49
2021-03-15,DPZ,361.75,363.17,357.5,362.97,637659,231451087.23
2021-03-16,DPZ,365.07,367.62,362.34,366.01,651527,238465397.27
2021-03-17,DPZ,363.22,364.38,359.308,363.38,555912,202007302.56
2021-03-18,DPZ,360.76,364.46,355.27,363.82,523133,190326248.06
2021-03-19,DPZ,365.4,366.58,361.74,363.7,554202,201563267.4
2021-03-22,DPZ,363.71,370.32,363.5,369.36,403653,149093272.08
2021-03-23,DPZ,369.71,374.94,367.68,374.37,542962,203268683.94
2021-03-24,DPZ,374.01,374.025,363.57,366.46,611227,223990246.42
2021-03-25,DPZ,366.12,368.45,364.01,367.57,578372,212592196.04
2021-03-26,DPZ,366.25,372.05,365.05,371.85,389618,144879453.3
2021-03-29,DPZ,372.41,377.975,370.03,372.14,369679,137572343.06
2021-03-30,DPZ,370.6,370.98,365.58,368.15,414863,152731813.45
2021-03-31,DPZ,369.53,372.34,366.77,367.79,411542,151361032.18
2021-04-01,DPZ,370,376.73,367.48,373.39,471443,176032101.77
2021-04-05,DPZ,375.11,373.75,367.29,371.5,645319,239736008.5
2021-04-06,DPZ,371.7,384,372.81,380.66,428109,162963971.94
2021-04-07,DPZ,380.25,383.97,377.35,382.22,211499,80839147.78
2021-04-08,DPZ,385.5,387.01,381.15,384.06,303859,116700087.54
2021-04-09,DPZ,382.87,390.4325,382.68,390.41,396150,154660921.5
2021-04-12,DPZ,391.07,392.57,387.345,390.65,366159,143040013.35
2021-04-13,DPZ,390.81,397.33,391.08,394.925,411141,162369859.425
2021-04-14,DPZ,394.61,396.27,387.62,390.7,347527,135778798.9
2021-04-15,DPZ,392,393.43,388.4,392.75,320675,125945106.25
2021-04-16,DPZ,395,396.01,392.31,394.97,201012,79393709.64
2021-04-19,DPZ,393.58,399.39,393.58,397.91,341297,135805489.27
2021-04-20,DPZ,397.99,402.16,396.51,398.06,420597,167422841.82
2021-04-21,DPZ,398.14,398.14,393.588,394.65,287006,113266917.9
2021-04-22,DPZ,396.05,400.58,393.5,398.76,370056,147563530.56
2021-04-23,DPZ,399.55,401.02,395.5,397.71,326840,129987536.4
2021-04-26,DPZ,398.94,402.67,395.61,400.48,399438,159966930.24
2021-04-27,DPZ,400.02,403.38,399.49,400.81,413916,165901671.96
2021-04-28,DPZ,401.03,408.74,399.47,404.38,822835,332738017.3
2021-04-29,DPZ,399.27,419.36,391.2636,416.45,984213,409875503.85
2021-04-30,DPZ,415.93,428.78,415.74,422.07,600727,253548844.89
2021-05-03,DPZ,425.83,435.67,424.64,433.58,717763,311207681.54
2021-05-04,DPZ,429.95,436.63,429.88,434.13,686109,297860500.17
2021-05-05,DPZ,436,436.96,428.1,431.9,666129,287701115.1
2021-05-06,DPZ,432.34,436.52,428.44,430.03,472687,203269590.61
2021-05-07,DPZ,430.6,434.26,430.6,432.33,513212,221876943.96
2021-05-10,DPZ,432.58,435.5,428.34,431.07,555875,239621036.25
2021-05-11,DPZ,428.62,430.01,419.49,422.35,663777,280346215.95
2021-05-12,DPZ,420,447.5,419.24,425.53,1637114,696641120.42
2021-05-13,DPZ,425.28,431.66,422.29,422.3,552388,233273452.4
2021-05-14,DPZ,424.31,430.08,423.51,427.36,587340,251005622.4
2021-05-17,DPZ,428.2,435.08,428.2,432.86,590428,255572664.08
2021-05-18,DPZ,433.78,441.79,432.68,432.84,644860,279121202.4
2021-05-19,DPZ,429.36,434.89,424.46,431.94,486959,210337070.46
2021-05-20,DPZ,428.07,437.62,428.345,428.94,893603,383302070.82
2021-05-21,DPZ,429.5,432.07,425.7407,427.26,581780,248571322.8
2021-05-24,DPZ,429.19,433.14,420.69,420.82,642993,270584314.26
2021-05-25,DPZ,416.23,422.325,414,421.06,655861,276156832.66
2021-05-26,DPZ,421.68,424.64,419.28,420.65,390380,164213347
2021-05-27,DPZ,419.31,426.14,418.785,424.23,351344,149050665.12
2021-05-28,DPZ,421.23,429.4,421.23,426.87,361242,154203372.54
2021-06-01,DPZ,430.33,430.94,422.3,423.07,390256,165105605.92
2021-06-02,DPZ,423.62,429.31,422.05,426.25,502749,214296761.25
2021-06-03,DPZ,426.24,428.99,424.19,425.06,361578,153692344.68
2021-06-04,DPZ,426.25,431.16,425.46,431.14,468229,201872251.06
2021-06-07,DPZ,432.08,438.42,430.29,437.92,464921,203598204.32
2021-06-08,DPZ,439.99,452.97,439.255,443.36,644294,285654187.84
2021-06-09,DPZ,442.86,446.88,442.4,442.71,281168,124475885.28
2021-06-10,DPZ,442.93,449.94,442.93,448.55,398258,178638625.9
2021-06-11,DPZ,447.94,453.805,447.94,452.85,415197,188021961.45
2021-06-14,DPZ,450.58,451.93,445.885,448.16,395938,177443574.08
2021-06-15,DPZ,450.15,450.4102,444.4104,445.93,368604,164371581.72
2021-06-16,DPZ,447.02,449.07,445.3801,447.47,553577,247709100.19
2021-06-17,DPZ,448.89,462.225,448.89,457.29,533533,243979305.57
2021-06-18,DPZ,455.98,462.1,453.64,460.19,823982,379188276.58
2021-06-21,DPZ,460.95,465.15,457.825,459.36,544129,249951097.44
2021-06-22,DPZ,459.81,462.16,458.24,459.82,401979,184837983.78
2021-06-23,DPZ,458.28,460.63,454.64,456.75,331140,151248195
2021-06-24,DPZ,460.26,466.61,458.455,459.85,439525,202115571.25
2021-06-25,DPZ,458,464.56,456.45,458.335,556267,254956635.445
2021-06-28,DPZ,458.46,464.3,457.22,463.53,408525,189363593.25
2021-06-29,DPZ,463.01,466.66,460.81,463.77,405064,187856531.28
2021-06-30,DPZ,465.22,469.25,463.94,466.49,524780,244804622.2
2021-07-01,DPZ,466.74,467.61,461.255,466.18,388742,181223745.56
2021-07-02,DPZ,468.57,475.57,466.26,473.96,357146,169272918.16
2021-07-06,DPZ,470.85,477.85,469.88,476.6,387044,184465170.4
2021-07-07,DPZ,477.39,479.27,471.85,478.29,391404,187204619.16
2021-07-08,DPZ,474.57,478.57,472.015,474.33,466860,221445703.8
2021-07-09,DPZ,476.25,479.67,475.1,477.56,349825,167062427
2021-07-12,DPZ,480,482.61,478.67,480.31,321830,154578167.3
2021-07-13,DPZ,480.04,491.42,479.23,485.59,430513,209052807.67
2021-07-14,DPZ,485.19,488.22,482.789,485.32,222692,108076881.44
2021-07-15,DPZ,488.2,488.64,482.13,484.59,414194,200714270.46
2021-07-16,DPZ,486.44,489.48,481.4045,482.79,378301,182639939.79
2021-07-19,DPZ,483.35,484.69,473.81,478.67,503413,240968700.71
2021-07-20,DPZ,475.83,478.55,471.28,475.14,504193,239562262.02
2021-07-21,DPZ,475.49,476.45,465.93,470.5,552778,260082049
2021-07-22,DPZ,484.99,548.72,484.0001,538.65,2866521,1544051536.65
2021-07-23,DPZ,541.99,542.52,519.47,525.2435,1184590,622198197.665
2021-07-26,DPZ,523.82,538.5699,522.67,534.48,590935,315842938.8
2021-07-27,DPZ,535.52,543.14,534.1701,538.01,416356,224003691.56
2021-07-28,DPZ,533.18,536.3099,523.33,524.64,477777,250660925.28
2021-07-29,DPZ,524.97,530.78,524.7487,526.18,388968,204667182.24
2021-07-30,DPZ,526.19,531.57,523.71,525.5,289224,151987212
2021-08-02,DPZ,527.37,533.45,522.1599,530.49,273300,144982917
2021-08-03,DPZ,531,543.57,530.56,540.09,407526,220100717.34
2021-08-04,DPZ,540,542.61,536.11,537.02,375658,201735859.16
2021-08-05,DPZ,535.32,538.51,529.37,535.66,219573,117616473.18
2021-08-06,DPZ,536.05,537.77,531.65,533.43,193280,103101350.4
2021-08-09,DPZ,531.08,533.1246,525.45,529.55,185318,98135146.9
2021-08-10,DPZ,529.63,530.9741,517.715,518.97,260432,135156395.04
2021-08-11,DPZ,518,523.49,514.36,515.33,206963,106654242.79
2021-08-12,DPZ,514.73,518.735,513.89,516.79,257617,133133889.43
2021-08-13,DPZ,515.75,518.66,512.35,517.18,279563,144584392.34
2021-08-16,DPZ,518.12,518.19,512.35,512.74,250273,128324978.02
2021-08-17,DPZ,513.34,531.6,512.5401,527.36,586287,309184312.32
2021-08-18,DPZ,525.5,533.7835,523.7501,525.62,302745,159128826.9
2021-08-19,DPZ,523.6,525.15,515.72,518.33,223422,115806325.26
2021-08-20,DPZ,518.24,518.36,507.03,509.95,484656,247150327.2
2021-08-23,DPZ,510.04,516.475,505,509.69,315969,161046239.61
2021-08-24,DPZ,510,510,500.43,501.57,330538,165787944.66
2021-08-25,DPZ,502.48,512.55,501.48,512.13,358194,183441893.22
2021-08-26,DPZ,512.46,514.49,508.44,510.62,206652,105520644.24
2021-08-27,DPZ,508.03,513.06,508.03,511.76,199171,101927750.96
2021-08-30,DPZ,511.87,520.11,511.87,516.82,222205,114839988.1
2021-08-31,DPZ,517.98,520.5799,515.6901,516.89,204380,105641978.2
2021-09-01,DPZ,515.02,517.47,508.47,515.42,283427,146083944.34
2021-09-02,DPZ,519.17,519.17,512.56,517.69,245755,127224905.95
2021-09-03,DPZ,516.08,520.98,512.23,514.5,305364,157109778
2021-09-07,DPZ,514.39,516.355,508.48,514.09,310476,159612606.84
2021-09-08,DPZ,515.08,522.22,512.8481,521.52,262428,136861450.56
2021-09-09,DPZ,522.27,525.7728,515.01,516.12,192877,99547677.24
2021-09-10,DPZ,515.82,516.475,510.41,510.67,261733,133659191.11
2021-09-13,DPZ,510.92,513.025,504.66,511.04,387563,198060195.52
2021-09-14,DPZ,511.95,511.95,505.44,506.96,209451,106183278.96
2021-09-15,DPZ,506.74,509.48,501.36,505.43,253081,127914729.83
2021-09-16,DPZ,506.94,512.71,502.55,511.5,328150,167848725
2021-09-17,DPZ,509.29,512.15,501.52,503.54,347315,174886995.1
2021-09-20,DPZ,502.15,504.445,493.84,497.05,298286,148263056.3
2021-09-21,DPZ,496.15,503.6,495.31,498.6,236251,117794748.6
2021-09-22,DPZ,500.68,500.68,491.25,495.28,298057,147621670.96
2021-09-23,DPZ,497.88,498.88,492.5,492.72,206307,101651585.04
2021-09-24,DPZ,493.4,495,486.02,490.04,276419,135456366.76
2021-09-27,DPZ,489.21,493.36,484.15,487.55,299560,146050478
2021-09-28,DPZ,487.195,488.655,482.46,484.91,316805,153621912.55
2021-09-29,DPZ,486.66,488.36,482.4209,482.9,196515,94897093.5
2021-09-30,DPZ,484.44,487.155,476.25,476.96,364657,173926802.72
2021-10-01,DPZ,479.02,479.02,470.33,475.28,339986,161588546.08
2021-10-04,DPZ,474,474.975,468.77,470.91,402214,189406594.74
2021-10-05,DPZ,471.35,477.84,470.23,474.35,274803,130352803.05
2021-10-06,DPZ,473.67,483.7794,470.69,482.72,399888,193033935.36
2021-10-07,DPZ,482.2,491.18,481.29,482.76,434933,209968255.08
2021-10-08,DPZ,484.58,488.39,479.64,480.59,272415,130919924.85
2021-10-11,DPZ,477.88,484.46,472.43,479.37,320979,153867703.23
2021-10-12,DPZ,481.37,483.16,476.125,480.61,327279,157293560.19
2021-10-13,DPZ,479.72,480.455,474.03,476.61,521619,248608831.59
2021-10-14,DPZ,461.53,489.89,455.96,477.9,1409088,673403155.2
2021-10-15,DPZ,473.89,475,453.34,454.71,1263177,574379213.67
2021-10-18,DPZ,458.02,467.265,456.506,459.83,687691,316220952.53
2021-10-19,DPZ,460.24,467.88,456.8524,465.52,476179,221670848.08
2021-10-20,DPZ,465.17,468.9099,455.12,458.79,504087,231270074.73
2021-10-21,DPZ,460.65,468.31,456.82,467.96,358243,167643394.28
2021-10-22,DPZ,467.81,472.36,463.48,464.49,352170,163579443.3
2021-10-25,DPZ,464.25,469.78,460.81,466.38,239883,111876633.54
2021-10-26,DPZ,467.52,469.68,462.53,465.77,299876,139673244.52
2021-10-27,DPZ,469.38,482.12,468,480.08,498787,239457662.96
2021-10-28,DPZ,480.3,482.53,473.82,479.33,397526,190546137.58
2021-10-29,DPZ,478.38,490.135,474.03,488.97,280231,137024552.07
2021-11-01,DPZ,489.68,489.68,479.39,487.37,384598,187441527.26
2021-11-02,DPZ,488.06,490.03,478.36,486.85,408419,198838790.15
2021-11-03,DPZ,487.63,489.49,480.55,484.98,315621,153069872.58
2021-11-04,DPZ,487.73,509.9,486.48,509.5,492758,251060201
2021-11-05,DPZ,505.76,507.2099,492.42,496.09,431692,214158084.28
2018-11-05,GOOG,1055,1058.47,1021.24,1041.03,2124403,2211567255.09
2018-11-06,GOOG,1039.48,1064.345,1038.07,1055.83,1124484,1187263941.72
2018-11-07,GOOG,1069,1095.46,1065.9,1094.2,1814545,1985475139
2018-11-08,GOOG,1091.38,1093.27,1072.2048,1082.77,750933,813087724.41
2018-11-09,GOOG,1073.99,1075.56,1053.11,1065.7,654782,697801177.4
2018-11-12,GOOG,1061.39,1062.12,1031,1039.16,739288,768238518.08
2018-11-13,GOOG,1043.29,1056.605,1031.15,1035.37,724135,749747654.95
2018-11-14,GOOG,1050,1054.5643,1031,1044.38,1366177,1426807935.26
2018-11-15,GOOG,1044.71,1071.85,1031.78,1065.21,1650096,1757698760.16
2018-11-16,GOOG,1059.41,1067,1048.98,1062.09,1546277,1642285338.93
2018-11-19,GOOG,1057.2,1060.79,1016.2601,1019.94,1663385,1696552896.9
2018-11-20,GOOG,1000,1031.74,996.02,1025.76,2202663,2259403598.88
2018-11-21,GOOG,1036.76,1048.56,1033.47,1037.59,1328253,1378182030.27
2018-11-23,GOOG,1030,1037.59,1022.3992,1023.95,597082,611382113.9
2018-11-26,GOOG,1038.35,1049.31,1033.91,1049.3,1617340,1697074862
2018-11-27,GOOG,1041,1057.58,1038.49,1043.98,1399327,1460869401.46
2018-11-28,GOOG,1048.76,1086.84,1035.76,1086.84,2125537,2310118633.08
2018-11-29,GOOG,1076.08,1094.245,1076,1088.18,1229271,1337668116.78
2018-11-30,GOOG,1089.07,1095.57,1077.88,1095.52,1716637,1880610166.24
2018-12-03,GOOG,1123.14,1124.65,1103.6646,1106.5,1650108,1825844502
2018-12-04,GOOG,1103.12,1104.42,1049.98,1051.13,1820990,1914097218.7
2018-12-06,GOOG,1034.26,1070.49,1030.7701,1069.35,2315080,2475630798
2018-12-07,GOOG,1060.01,1075.26,1028.5,1036.6,1805184,1871253734.4
2018-12-10,GOOG,1035.05,1048.45,1023.29,1039.08,1532872,1592776637.76
2018-12-11,GOOG,1056.49,1060.6,1039.84,1051.3,1253973,1318301814.9
2018-12-12,GOOG,1068,1081.65,1062.79,1064.44,1300649,1384462821.56
2018-12-13,GOOG,1068.07,1079.7596,1053.93,1062.17,1090215,1157993666.55
2018-12-14,GOOG,1049.98,1062.6,1040.79,1041.38,1187895,1237050095.1
2018-12-17,GOOG,1037.51,1053.15,1007.9,1017.1,1812889,1843889401.9
2018-12-18,GOOG,1026.09,1049.48,1021.44,1028.5,1793668,1844787538
2018-12-19,GOOG,1033.99,1062,1008.05,1021.75,2107812,2153656911
2018-12-20,GOOG,1018.13,1034.22,996.36,1009.68,2358867,2381700832.56
2018-12-21,GOOG,1015.3,1024.02,973.69,979.97,3931010,3852271869.7
2018-12-24,GOOG,973.9,1003.54,970.11,975,1433965,1398115875
2018-12-26,GOOG,989.01,1040,983,1039.19,2089596,2171487267.24
2018-12-27,GOOG,1017.15,1043.89,997,1043.89,1674664,1748165002.96
2018-12-28,GOOG,1049.78,1055.56,1033.1,1036.2,1172070,1214498934
2018-12-31,GOOG,1050.22,1052.7,1023.59,1029.11,1127137,1159947958.07
2019-01-02,GOOG,1016.57,1052.32,1015.71,1044.61,1184257,1237086704.77
2019-01-03,GOOG,1041,1056.98,1014.08,1017.7,1381117,1405562770.9
2019-01-04,GOOG,1033,1070.3,1027.4178,1068.36,1629932,1741354151.52
2019-01-07,GOOG,1071.5,1073.9999,1054.76,1068,1599905,1708698540
2019-01-08,GOOG,1076.11,1084.56,1060.53,1076.12,1301107,1400147264.84
2019-01-09,GOOG,1081.65,1082.63,1066.4,1075.66,999356,1074967274.96
2019-01-10,GOOG,1067.66,1071.15,1057.71,1069.86,1064156,1138497938.16
2019-01-11,GOOG,1063.18,1063.775,1048.48,1055.54,1268747,1339213208.38
2019-01-14,GOOG,1046.92,1051.53,1041.255,1045.1138,921380,962946953.044
2019-01-15,GOOG,1050.17,1080.05,1047.34,1076.51,1202408,1294404236.08
2019-01-16,GOOG,1079.49,1092.375,1079.49,1079.71,1070953,1156318663.63
2019-01-17,GOOG,1079.47,1091.505,1073.5,1088.82,795681,866353386.42
2019-01-18,GOOG,1100,1108.352,1090.9,1096.66,1689150,1852423239
2019-01-22,GOOG,1088,1091.51,1063.47,1066.92,1069654,1141235245.68
2019-01-23,GOOG,1078.87,1084.93,1059.75,1074.12,846791,909555148.92
2019-01-24,GOOG,1076.08,1079.475,1060.7,1074.69,871713,936821243.97
2019-01-25,GOOG,1085,1094,1081.82,1089.65,899649,980302532.85
2019-01-28,GOOG,1080.11,1083,1063.8,1069.56,1049405,1122401611.8
2019-01-29,GOOG,1073.38,1075.15,1055.8647,1060.545,795207,843352807.815
2019-01-30,GOOG,1067.73,1091,1066.85,1089.35,1026593,1118319084.55
2019-01-31,GOOG,1103,1117.33,1095.41,1115.7,1226864,1368812164.8
2019-02-01,GOOG,1112.4,1125,1104.89,1110.37,1103558,1225357696.46
2019-02-04,GOOG,1112.66,1132.28,1109.02,1131.1,1785363,2019424089.3
2019-02-05,GOOG,1124.84,1146.7,1117.248,1145.8734,3059467,3505761853.4778
2019-02-06,GOOG,1139.57,1147,1112.77,1116.7799,1821500,2034214587.85
2019-02-07,GOOG,1104.84,1104.84,1086,1097,1717253,1883826541
2019-02-08,GOOG,1089.55,1098.91,1086.55,1093.85,811253,887389094.05
2019-02-11,GOOG,1096.95,1105.945,1092.86,1095.38,767585,840797257.3
2019-02-12,GOOG,1106.33,1125.295,1105.85,1120.78,1461337,1637837282.86
2019-02-13,GOOG,1124.99,1134.73,1118.58,1119.02,911254,1019711451.08
2019-02-14,GOOG,1118.05,1128.23,1110.445,1121.85,838729,940928128.65
2019-02-15,GOOG,1129.42,1131.67,1110.65,1113.02,1300515,1447499205.3
2019-02-19,GOOG,1110,1121.89,1110,1117.57,872838,975457563.66
2019-02-20,GOOG,1119.99,1123.41,1105.28,1114.43,918718,1023846900.74
2019-02-21,GOOG,1111.11,1111.94,1092.52,1097.12,1092540,1198647484.8
2019-02-22,GOOG,1102.46,1111.24,1095.6,1110.85,881120,978792152
2019-02-25,GOOG,1117.04,1118.54,1107.27,1108.97,1247911,1383895861.67
2019-02-26,GOOG,1105.75,1119.51,1099.92,1114.63,1079640,1203399133.2
2019-02-27,GOOG,1106.95,1117.98,1101,1116.25,861813,961998761.25
2019-02-28,GOOG,1111.3,1127.65,1111.01,1120.65,1118318,1253243066.7
2019-03-01,GOOG,1126.57,1142.97,1124.75,1141.4,1276232,1456691204.8
2019-03-04,GOOG,1146.99,1158.2804,1130.69,1148.27,1265310,1452917513.7
2019-03-05,GOOG,1150.06,1169.61,1146.195,1161.62,1313992,1526359387.04
2019-03-06,GOOG,1164.52,1167.5658,1155.49,1157.96,908090,1051531896.4
2019-03-07,GOOG,1153.91,1156.755,1134.91,1143.53,996962,1140055955.86
2019-03-08,GOOG,1126.73,1147.08,1123.3,1142.74,1016716,1161842041.84
2019-03-11,GOOG,1144.45,1176.19,1144.45,1175.81,1380458,1623156320.98
2019-03-12,GOOG,1178.33,1200,1178.26,1192.72,1851605,2208446315.6
2019-03-13,GOOG,1200.645,1200.93,1191.94,1193.31,1308296,1561202699.76
2019-03-14,GOOG,1194.51,1197.88,1184.48,1185.29,999217,1184361917.93
2019-03-15,GOOG,1186.5665,1196.57,1182.61,1185.24,1190435,1410951179.4
2019-03-18,GOOG,1183.3,1190,1177.4211,1184.45,981198,1162179971.1
2019-03-19,GOOG,1188.81,1200,1185.87,1200,1031441,1237729200
2019-03-20,GOOG,1198.98,1227.14,1196.17,1224.01,1673570,2048466415.7
2019-03-21,GOOG,1216,1231.79,1213.15,1231.79,923090,1137053031.1
2019-03-22,GOOG,1226.32,1230,1202.825,1205.92,1471762,1774827231.04
2019-03-25,GOOG,1196.93,1206.3975,1187.04,1192.41,1192833,1422345997.53
2019-03-26,GOOG,1198.53,1202.83,1176.72,1184.85,1783485,2113162202.25
2019-03-27,GOOG,1185.5,1187.559,1159.37,1173.07,1242500,1457539475
2019-03-28,GOOG,1171.54,1171.565,1159.4312,1168.49,893641,1044210572.09
2019-03-29,GOOG,1174.9,1178.99,1162.88,1173.105,964217,1131127783.785
2019-04-01,GOOG,1184.1,1195.66,1182,1194.15,596348,712128964.2
2019-04-02,GOOG,1195.72,1201.35,1185.71,1200.765,615884,739531951.26
2019-04-03,GOOG,1207.48,1216.3,1200.5,1205.33,859315,1035758148.95
2019-04-04,GOOG,1205.94,1215.67,1204.13,1214.68,773425,939463879
2019-04-05,GOOG,1214.99,1216.22,1205.03,1207.14,758489,915602411.46
2019-04-08,GOOG,1206.64,1208.69,1199.86,1203.84,720452,867308935.68
2019-04-09,GOOG,1196,1202.29,1193.08,1198.11,696674,834692086.14
2019-04-10,GOOG,1200.68,1203.785,1196.435,1202.16,607098,729828931.68
2019-04-11,GOOG,1203.96,1207.96,1200.13,1205.03,527643,635825644.29
2019-04-12,GOOG,1210,1218.35,1208.11,1217.87,812343,989328169.41
2019-04-15,GOOG,1218,1224.2,1209.1101,1221.63,981401,1198908903.63
2019-04-16,GOOG,1225,1230.82,1220.12,1227.47,762365,935780166.55
2019-04-17,GOOG,1232.57,1240.56,1227.82,1236.52,1036381,1281505834.12
2019-04-18,GOOG,1239.18,1242,1234.61,1236.81,1118597,1383491955.57
2019-04-22,GOOG,1235.99,1249.09,1228.31,1249.09,656033,819444259.97
2019-04-23,GOOG,1250.69,1269,1246.38,1264.32,1112768,1406894837.76
2019-04-24,GOOG,1264.12,1268.01,1255,1255.45,695256,872859145.2
2019-04-25,GOOG,1265.33,1267.4083,1252.03,1262.98,955607,1206912528.86
2019-04-26,GOOG,1269.14,1273.07,1260.32,1271.76,1079506,1372872550.56
